PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;PERIODO_ANALISIS;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;024;35;59;02;17;03;18;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;024;35;59;02;17;03;19;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;024;35;59;02;17;03;20;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;024;35;59;02;17;03;21;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;024;35;59;02;17;03;22;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;024;35;59;02;17;03;23;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;001.1;V;000.3;V
28;079;024;35;59;02;17;03;24;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;024;35;59;02;17;03;25;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.4;V;000.3;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;024;35;59;02;17;03;26;000.1;V;000.1;V;000.0;N;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;024;35;59;02;17;03;27;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;024;35;59;02;17;03;28;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;024;35;59;02;17;03;29;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.5;V;000.4;V;000.5;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;024;35;59;02;17;03;30;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.4;N;000.1;M;000.6;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;024;35;59;02;17;03;31;000.1;V;000.1;V;000.1;V;000.1;V;000.5;V;000.4;V;000.5;V;000.3;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;024;42;02;02;17;03;01;01.20;V;01.21;V;01.20;V;01.20;V;01.21;V;01.20;V;01.21;V;01.21;V;01.25;V;01.34;V;01.75;V;01.58;V;01.37;V;01.22;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.22;V;01.22;V;01.22;V;01.23;V
28;079;024;42;02;02;17;03;02;01.22;V;01.25;V;01.25;V;01.28;V;01.26;V;01.27;V;01.29;V;01.34;V;01.42;V;01.53;V;01.51;V;01.41;V;01.39;V;01.52;V;01.34;V;01.28;V;01.25;V;01.22;V;01.21;V;01.20;V;01.22;V;01.26;V;01.26;V;01.27;V
28;079;024;42;02;02;17;03;03;01.26;V;01.27;V;01.29;V;01.32;V;01.29;V;01.32;V;01.36;V;01.43;V;01.67;V;01.89;V;01.48;V;01.24;V;01.21;V;01.21;V;01.22;V;01.21;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V
28;079;024;42;02;02;17;03;04;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.22;V;01.22;V;01.22;V;01.22;V;01.22;V;01.22;V;01.22;V;01.22;V;01.23;V;01.23;V;01.23;V
28;079;024;42;02;02;17;03;05;01.23;V;01.23;V;01.22;V;01.22;V;01.22;V;01.22;V;01.22;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.20;V;01.20;V;01.20;V;01.19;V;01.19;V;01.19;V;01.19;V;01.19;V
28;079;024;42;02;02;17;03;06;01.19;V;01.20;V;01.20;V;01.19;V;01.19;V;01.18;V;01.19;V;01.19;V;01.20;V;01.19;V;01.19;V;01.19;V;01.19;V;01.19;V;01.19;V;01.19;V;01.20;V;01.20;V;01.20;V;01.20;V;01.19;V;01.19;V;01.19;V;01.20;V
28;079;024;42;02;02;17;03;07;01.20;V;01.19;V;01.19;V;01.19;V;01.19;V;01.20;V;01.20;V;01.20;V;01.21;V;01.21;V;01.22;V;01.21;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V;01.24;V;01.24;V
28;079;024;42;02;02;17;03;08;01.27;V;01.26;V;01.28;V;01.29;V;01.30;V;01.31;V;01.28;V;01.30;V;01.32;V;01.39;V;01.45;V;01.38;V;01.37;V;01.32;V;01.32;V;01.33;V;01.33;V;01.33;V;01.25;V;01.25;V;01.26;V;01.30;V;01.32;V;01.32;V
28;079;024;42;02;02;17;03;09;01.34;V;01.35;V;01.33;V;01.32;V;01.34;V;01.33;V;01.34;V;01.35;V;01.35;V;01.36;V;01.42;V;01.44;V;01.42;V;01.34;V;01.32;V;01.28;V;01.27;V;01.24;V;01.23;V;01.26;V;01.30;V;01.30;V;01.33;V;01.33;V
28;079;024;42;02;02;17;03;10;01.32;V;01.32;V;01.32;V;01.27;V;01.28;V;01.29;V;01.28;V;01.28;V;01.29;V;01.34;V;01.37;V;01.48;V;01.42;V;01.38;V;01.28;V;01.20;V;01.19;V;01.19;V;01.18;V;01.19;V;01.21;V;01.23;V;01.24;V;01.24;V
28;079;024;42;02;02;17;03;11;01.27;V;01.25;V;01.25;V;01.26;V;01.27;V;01.27;V;01.30;V;01.31;V;01.31;V;01.32;V;01.45;V;01.47;V;01.63;V;01.39;V;01.20;V;01.20;V;01.19;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V;01.21;V;01.20;V
28;079;024;42;02;02;17;03;12;01.20;V;01.20;V;01.19;V;01.20;V;01.21;V;01.24;V;01.24;V;01.25;V;01.26;V;01.70;V;01.41;V;01.28;V;01.21;V;01.20;V;01.21;V;01.20;V;01.21;V;01.23;V;01.22;V;01.22;V;01.22;V;01.23;V;01.23;V;01.21;V
28;079;024;42;02;02;17;03;13;01.21;V;01.23;V;01.21;V;01.23;V;01.24;V;01.23;V;01.23;V;01.22;V;01.22;V;01.22;V;01.21;V;01.22;V;01.22;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.22;V;01.22;V;01.22;V;01.22;V;01.22;V
28;079;024;42;02;02;17;03;14;01.22;V;01.22;V;01.22;V;01.22;V;01.22;V;01.23;V;01.23;V;01.23;V;01.24;V;01.23;N;01.24;N;00.30;N;01.24;V;01.21;V;01.22;V;01.21;V;01.21;V;01.22;V;01.22;V;01.23;V;01.24;V;01.25;V;01.24;V;01.22;V
28;079;024;42;02;02;17;03;15;01.23;V;01.22;V;01.22;V;01.23;V;01.22;V;01.23;V;01.23;V;01.23;V;01.25;V;01.25;V;01.23;V;01.23;V;01.22;V;01.21;V;01.22;V;01.21;V;01.22;V;01.21;V;01.26;V;01.27;V;01.26;V;01.27;V;01.27;V;01.27;V
28;079;024;42;02;02;17;03;16;01.27;V;01.27;V;01.27;V;01.27;V;01.27;V;01.27;V;01.28;V;01.30;V;01.32;V;01.32;V;01.27;V;01.24;V;01.24;V;01.26;V;01.23;V;01.21;V;01.22;V;01.22;V;01.25;V;01.24;V;01.26;V;01.36;V;01.38;V;01.30;V
28;079;024;42;02;02;17;03;17;01.35;V;01.29;V;01.26;V;01.27;V;01.28;V;01.30;V;01.32;V;01.33;V;01.36;V;01.38;V;01.27;V;01.24;V;01.23;V;01.22;V;01.22;V;01.22;V;01.22;V;01.21;V;01.21;V;01.21;V;01.25;V;01.31;V;01.41;V;01.33;V
28;079;024;42;02;02;17;03;18;01.31;V;01.28;V;01.26;V;01.28;V;01.28;V;01.28;V;01.28;V;01.30;V;01.29;V;01.33;V;01.31;V;01.27;V;01.28;V;01.28;V;01.28;V;01.25;V;01.23;V;01.23;V;01.24;V;01.26;V;01.28;V;01.28;V;01.28;V;01.28;V
28;079;024;42;02;02;17;03;19;01.28;V;01.29;V;01.30;V;01.30;V;01.30;V;01.31;V;01.30;V;01.33;V;01.34;V;01.39;V;01.42;V;01.46;V;01.66;V;01.54;V;01.35;V;01.23;V;01.21;V;01.20;V;01.21;V;01.21;V;01.22;V;01.21;V;01.23;V;01.25;V
28;079;024;42;02;02;17;03;20;01.27;V;01.30;V;01.37;V;01.37;V;01.39;V;01.35;V;01.33;V;01.30;V;01.31;V;01.33;V;01.35;V;01.31;V;01.28;V;01.25;V;01.21;V;01.20;V;01.20;V;01.20;V;01.21;V;01.21;V;01.21;V;01.22;V;01.22;V;01.22;V
28;079;024;42;02;02;17;03;21;01.22;V;01.23;V;01.23;V;01.22;V;01.22;V;01.25;V;01.22;V;01.22;V;01.22;V;01.23;V;01.22;V;01.21;V;01.20;V;01.20;V;01.20;V;01.19;V;01.19;V;01.19;V;01.19;V;01.19;V;01.19;V;01.20;V;01.20;V;01.20;V
28;079;024;42;02;02;17;03;22;01.19;V;01.19;V;01.20;V;01.21;V;01.21;V;01.21;V;01.22;V;01.23;V;01.22;V;01.22;V;01.21;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V;01.20;V;01.19;V;01.19;V;01.20;V;01.20;V;01.20;V;01.20;V
28;079;024;42;02;02;17;03;23;01.20;V;01.21;V;01.21;V;01.21;V;01.22;V;01.22;V;01.22;V;01.23;V;01.24;V;01.22;V;01.23;V;01.22;V;01.21;V;01.21;V;01.21;V;01.22;V;01.22;V;01.21;V;01.22;V;01.23;V;01.24;V;01.30;V;01.56;V;01.35;V
28;079;024;42;02;02;17;03;24;01.28;V;01.27;V;01.25;V;01.31;V;01.53;V;01.42;V;01.27;V;01.24;V;01.24;V;01.24;V;01.25;V;01.26;V;01.24;V;01.25;V;01.24;V;01.22;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.22;V;01.22;V
28;079;024;42;02;02;17;03;25;01.25;V;01.24;V;01.27;V;01.29;V;01.29;V;01.29;V;01.30;V;01.30;V;01.36;V;01.71;V;01.61;V;01.61;V;01.32;V;01.21;V;01.22;V;01.21;V;01.21;V;01.21;V;01.23;V;01.33;V;01.36;V;01.67;V;01.46;V;01.26;V
28;079;024;42;02;02;17;03;26;01.27;V;01.34;V;00.00;N;01.22;V;01.21;V;01.21;V;01.22;V;01.36;V;01.45;V;01.49;V;01.29;V;01.23;V;01.21;V;01.20;V;01.24;V;01.24;V;01.25;V;01.23;V;01.20;V;01.21;V;01.26;V;01.34;V;01.67;V;01.36;V
28;079;024;42;02;02;17;03;27;01.26;V;01.22;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.20;V;01.20;V;01.20;V;01.21;V;01.21;V;01.21;V;01.20;V;01.19;V;01.20;V;01.20;V;01.20;V;01.19;V;01.19;V;01.20;V;01.21;V;01.22;V;01.21;V
28;079;024;42;02;02;17;03;28;01.22;V;01.22;V;01.23;V;01.28;V;01.25;V;01.27;V;01.27;V;01.29;V;01.25;V;01.31;V;01.25;V;01.23;V;01.23;V;01.20;V;01.20;V;01.20;V;01.21;V;01.21;V;01.21;V;01.21;V;01.21;V;01.23;V;01.26;V;01.25;V
28;079;024;42;02;02;17;03;29;01.24;V;01.26;V;01.27;V;01.28;V;01.29;V;01.29;V;01.29;V;01.28;V;01.30;V;01.32;V;01.41;V;01.39;V;01.36;V;01.31;V;01.26;V;01.26;V;01.26;V;01.26;V;01.25;V;01.23;V;01.22;V;01.23;V;01.25;V;01.26;V
28;079;024;42;02;02;17;03;30;01.28;V;01.30;V;01.30;V;01.30;V;01.29;V;01.29;V;01.31;V;01.31;V;01.35;V;01.35;V;01.39;V;01.32;V;01.29;V;01.34;V;01.32;V;01.22;V;01.21;V;01.22;V;01.22;V;01.21;V;01.22;V;01.23;V;01.23;V;01.23;V
28;079;024;42;02;02;17;03;31;01.24;V;01.25;V;01.25;V;01.27;V;01.37;V;01.71;V;01.59;V;01.33;V;01.27;V;01.29;V;01.24;V;01.23;V;01.19;V;01.18;V;01.19;V;01.19;V;01.20;V;01.20;V;01.20;V;01.19;V;01.19;V;01.19;V;01.20;V;01.20;V
28;079;024;44;02;02;17;03;01;00.06;V;00.08;V;00.08;V;00.07;V;00.08;V;00.08;V;00.07;V;00.08;V;00.08;V;00.09;V;00.14;V;00.15;V;00.14;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.08;V;00.08;V;00.07;V;00.07;V
28;079;024;44;02;02;17;03;02;00.08;V;00.08;V;00.08;V;00.08;V;00.09;V;00.08;V;00.10;V;00.10;V;00.10;V;00.10;V;00.13;V;00.15;V;00.11;V;00.10;V;00.09;V;00.07;V;00.08;V;00.09;V;00.08;V;00.08;V;00.09;V;00.11;V;00.10;V;00.12;V
28;079;024;44;02;02;17;03;03;00.09;V;00.11;V;00.12;V;00.13;V;00.10;V;00.12;V;00.11;V;00.11;V;00.12;V;00.13;V;00.11;V;00.10;V;00.09;V;00.09;V;00.09;V;00.09;V;00.08;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.08;V;00.08;V
28;079;024;44;02;02;17;03;04;00.08;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.10;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.08;V
28;079;024;44;02;02;17;03;05;00.08;V;00.08;V;00.08;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.06;V;00.06;V;00.06;V;00.06;V;00.06;V;00.06;V;00.06;V;00.05;V;00.05;V;00.05;V;00.05;V;00.05;V;00.04;V;00.04;V;00.04;V
28;079;024;44;02;02;17;03;06;00.04;V;00.05;V;00.05;V;00.04;V;00.05;V;00.05;V;00.05;V;00.06;V;00.06;V;00.05;V;00.06;V;00.05;V;00.05;V;00.05;V;00.06;V;00.06;V;00.07;V;00.07;V;00.07;V;00.08;V;00.08;V;00.07;V;00.07;V;00.07;V
28;079;024;44;02;02;17;03;07;00.07;V;00.07;V;00.07;V;00.06;V;00.06;V;00.08;V;00.07;V;00.07;V;00.08;V;00.08;V;00.08;V;00.08;V;00.07;V;00.07;V;00.06;V;00.06;V;00.08;V;00.08;V;00.08;V;00.07;V;00.07;V;00.07;V;00.09;V;00.09;V
28;079;024;44;02;02;17;03;08;00.09;V;00.09;V;00.08;V;00.08;V;00.09;V;00.10;V;00.09;V;00.10;V;00.09;V;00.10;V;00.13;V;00.14;V;00.14;V;00.13;V;00.12;V;00.10;V;00.09;V;00.08;V;00.08;V;00.08;V;00.11;V;00.11;V;00.11;V;00.12;V
28;079;024;44;02;02;17;03;09;00.13;V;00.13;V;00.12;V;00.11;V;00.12;V;00.11;V;00.12;V;00.13;V;00.11;V;00.11;V;00.13;V;00.17;V;00.17;V;00.14;V;00.14;V;00.12;V;00.11;V;00.10;V;00.08;V;00.09;V;00.11;V;00.12;V;00.15;V;00.15;V
28;079;024;44;02;02;17;03;10;00.14;V;00.13;V;00.13;V;00.09;V;00.09;V;00.10;V;00.10;V;00.10;V;00.10;V;00.11;V;00.13;V;00.24;V;00.19;V;00.17;V;00.12;V;00.09;V;00.09;V;00.09;V;00.09;V;00.08;V;00.09;V;00.10;V;00.12;V;00.12;V
28;079;024;44;02;02;17;03;11;00.14;V;00.12;V;00.12;V;00.10;V;00.11;V;00.11;V;00.12;V;00.12;V;00.11;V;00.11;V;00.14;V;00.16;V;00.18;V;00.11;V;00.08;V;00.05;V;00.05;V;00.07;V;00.07;V;00.08;V;00.07;V;00.08;V;00.08;V;00.08;V
28;079;024;44;02;02;17;03;12;00.08;V;00.08;V;00.07;V;00.08;V;00.08;V;00.08;V;00.08;V;00.09;V;00.08;V;00.09;V;00.08;V;00.08;V;00.07;V;00.08;V;00.08;V;00.08;V;00.08;V;00.08;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V
28;079;024;44;02;02;17;03;13;00.10;V;00.10;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.10;V;00.09;V;00.08;V;00.09;V;00.08;V;00.08;V;00.08;V;00.07;V;00.08;V;00.08;V;00.08;V;00.08;V;00.08;V;00.07;V;00.07;V;00.06;V
28;079;024;44;02;02;17;03;14;00.07;V;00.07;V;00.06;V;00.06;V;00.06;V;00.07;V;00.06;V;00.07;V;00.07;V;00.07;N;00.07;N;00.02;N;00.26;V;00.07;V;00.08;V;00.07;V;00.07;V;00.08;V;00.08;V;00.09;V;00.10;V;00.10;V;00.09;V;00.07;V
28;079;024;44;02;02;17;03;15;00.08;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.08;V;00.07;V;00.08;V;00.09;V;00.07;V;00.08;V;00.08;V;00.07;V;00.08;V;00.08;V;00.09;V;00.09;V;00.09;V;00.10;V;00.10;V;00.09;V;00.09;V;00.08;V
28;079;024;44;02;02;17;03;16;00.08;V;00.08;V;00.08;V;00.08;V;00.08;V;00.08;V;00.09;V;00.10;V;00.10;V;00.11;V;00.11;V;00.10;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.10;V;00.10;V;00.09;V;00.09;V
28;079;024;44;02;02;17;03;17;00.09;V;00.10;V;00.09;V;00.10;V;00.10;V;00.11;V;00.10;V;00.10;V;00.10;V;00.12;V;00.12;V;00.10;V;00.09;V;00.09;V;00.09;V;00.10;V;00.10;V;00.10;V;00.09;V;00.09;V;00.12;V;00.15;V;00.19;V;00.15;V
28;079;024;44;02;02;17;03;18;00.14;V;00.12;V;00.10;V;00.11;V;00.11;V;00.11;V;00.11;V;00.11;V;00.10;V;00.11;V;00.10;V;00.09;V;00.10;V;00.12;V;00.12;V;00.12;V;00.11;V;00.11;V;00.11;V;00.11;V;00.11;V;00.10;V;00.10;V;00.10;V
28;079;024;44;02;02;17;03;19;00.11;V;00.11;V;00.11;V;00.12;V;00.11;V;00.11;V;00.11;V;00.12;V;00.11;V;00.11;V;00.14;V;00.14;V;00.13;V;00.13;V;00.10;V;00.09;V;00.09;V;00.08;V;00.08;V;00.08;V;00.08;V;00.08;V;00.09;V;00.09;V
28;079;024;44;02;02;17;03;20;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.12;V;00.12;V;00.10;V;00.10;V;00.08;V;00.08;V;00.08;V;00.07;V;00.07;V;00.07;V;00.06;V;00.07;V;00.07;V;00.07;V
28;079;024;44;02;02;17;03;21;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.08;V;00.08;V;00.07;V;00.07;V;00.06;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V
28;079;024;44;02;02;17;03;22;00.08;V;00.08;V;00.09;V;00.08;V;00.08;V;00.08;V;00.08;V;00.09;V;00.09;V;00.09;V;00.09;V;00.08;V;00.08;V;00.08;V;00.08;V;00.08;V;00.08;V;00.07;V;00.07;V;00.07;V;00.08;V;00.08;V;00.08;V;00.08;V
28;079;024;44;02;02;17;03;23;00.08;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.09;V;00.10;V;00.10;V;00.09;V;00.10;V;00.09;V;00.08;V;00.08;V;00.09;V;00.09;V;00.09;V;00.08;V;00.09;V;00.09;V;00.10;V;00.11;V;00.11;V;00.11;V
28;079;024;44;02;02;17;03;24;00.11;V;00.11;V;00.09;V;00.10;V;00.10;V;00.09;V;00.09;V;00.09;V;00.10;V;00.10;V;00.10;V;00.10;V;00.09;V;00.10;V;00.10;V;00.09;V;00.08;V;00.08;V;00.08;V;00.08;V;00.08;V;00.08;V;00.09;V;00.08;V
28;079;024;44;02;02;17;03;25;00.10;V;00.10;V;00.11;V;00.11;V;00.11;V;00.12;V;00.12;V;00.11;V;00.09;V;00.12;V;00.14;V;00.13;V;00.10;V;00.08;V;00.08;V;00.07;V;00.08;V;00.08;V;00.08;V;00.09;V;00.08;V;00.08;V;00.09;V;00.09;V
28;079;024;44;02;02;17;03;26;00.09;V;00.08;V;00.00;N;00.07;V;00.07;V;00.07;V;00.08;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.08;V;00.08;V;00.08;V;00.10;V;00.11;V;00.11;V;00.08;V
28;079;024;44;02;02;17;03;27;00.08;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.06;V;00.06;V;00.06;V;00.06;V;00.06;V;00.05;V;00.05;V;00.06;V;00.07;V;00.07;V;00.07;V
28;079;024;44;02;02;17;03;28;00.06;V;00.06;V;00.06;V;00.06;V;00.06;V;00.07;V;00.07;V;00.06;V;00.06;V;00.06;V;00.06;V;00.07;V;00.07;V;00.06;V;00.06;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.08;V;00.10;V;00.08;V
28;079;024;44;02;02;17;03;29;00.08;V;00.08;V;00.09;V;00.10;V;00.10;V;00.10;V;00.09;V;00.09;V;00.09;V;00.09;V;00.14;V;00.15;V;00.13;V;00.10;V;00.08;V;00.07;V;00.07;V;00.07;V;00.07;V;00.07;V;00.08;V;00.08;V;00.09;V;00.08;V
28;079;024;44;02;02;17;03;30;00.09;V;00.10;V;00.10;V;00.09;V;00.09;V;00.09;V;00.09;V;00.08;V;00.09;V;00.09;V;00.14;V;00.12;V;00.10;V;00.07;V;00.06;V;00.07;V;00.07;V;00.08;V;00.08;V;00.07;V;00.07;V;00.07;V;00.07;V;00.06;V
28;079;024;44;02;02;17;03;31;00.07;V;00.07;V;00.07;V;00.09;V;00.11;V;00.12;V;00.11;V;00.09;V;00.08;V;00.09;V;00.06;V;00.06;V;00.04;V;00.04;V;00.06;V;00.06;V;00.06;V;00.07;V;00.06;V;00.06;V;00.07;V;00.07;V;00.08;V;00.08;V
28;079;027;07;08;02;17;03;01;00001;V;00001;V;00001;V;00003;V;00001;V;00007;V;00027;V;00057;V;00069;V;00034;V;00046;V;00037;V;00033;V;00023;V;00012;V;00008;V;00005;V;00005;V;00005;V;00009;V;00016;V;00023;V;00075;V;00029;V
28;079;027;07;08;02;17;03;02;00032;V;00070;V;00015;V;00013;V;00019;V;00027;V;00068;V;00067;V;00037;V;00017;V;00047;V;00022;V;00030;V;00020;V;00013;V;00008;V;00007;V;00007;V;00004;V;00065;V;00160;V;00193;V;00131;V;00029;V
28;079;027;07;08;02;17;03;03;00013;V;00008;V;00007;V;00003;V;00004;V;00019;V;00044;V;00095;V;00085;V;00075;V;00049;V;00008;V;00004;V;00004;V;00005;V;00004;V;00006;V;00004;V;00004;V;00004;V;00003;V;00003;V;00003;V;00002;V
28;079;027;07;08;02;17;03;04;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00004;V;00008;V;00009;V;00007;V;00006;V;00005;V;00005;V;00003;V;00002;V;00002;V;00001;V;00002;V;00004;V;00005;V;00005;V;00004;V
28;079;027;07;08;02;17;03;05;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00005;V;00005;V;00007;V;00010;V;00009;V;00006;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00002;V;00003;V
28;079;027;07;08;02;17;03;06;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00009;V;00050;V;00023;V;00016;V;00006;V;00004;V;00003;V;00004;V;00004;V;00003;V;00003;V;00008;V;00005;V;00003;V;00003;V;00002;V;00001;V
28;079;027;07;08;02;17;03;07;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00014;V;00033;V;00061;V;00028;V;00011;V;00009;V;00004;V;00004;V;00004;V;00003;V;00003;V;00004;V;00007;V;00014;V;00031;V;00008;V;00008;V
28;079;027;07;08;02;17;03;08;00012;V;00062;V;00028;V;00013;V;00022;V;00026;V;00066;V;00098;V;00122;V;00065;V;00050;V;00022;V;00011;V;00014;V;00020;V;00024;V;00021;V;00018;V;00017;V;00067;V;00197;V;00200;V;00127;V;00098;V
28;079;027;07;08;02;17;03;09;00018;V;00017;V;00013;V;00004;V;00016;V;00035;V;00057;V;00165;V;00110;V;00065;V;00060;V;00041;V;00039;V;00025;V;00016;V;00018;V;00012;V;00011;V;00010;V;00096;V;00171;V;00269;V;00142;V;00064;V
28;079;027;07;08;02;17;03;10;00020;V;00005;V;00005;V;00002;V;00003;V;00005;V;00034;V;00110;V;00083;V;00031;V;00029;V;00022;V;00021;V;00029;V;00019;V;00020;V;00010;V;00005;V;00010;V;00016;V;00041;V;00099;V;00096;V;00138;V
